#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 08 15 07 00 999 99.0 99.0  1.60 15.38  5.82 233 9999.0  13.9  15.1 999.0 99.0 99.00
2022 08 15 07 30 999 99.0 99.0  1.42  6.67  5.36 290 9999.0  13.6  15.0 999.0 99.0 99.00
2022 08 15 08 00 999 99.0 99.0  1.50 15.38  5.71 229 9999.0  13.6  14.9 999.0 99.0 99.00
2022 08 15 08 30 999 99.0 99.0  1.48  8.00  5.65 291 9999.0  13.5  14.8 999.0 99.0 99.00
2022 08 15 09 00 999 99.0 99.0  1.49  6.67  5.62 293 9999.0  13.4  14.7 999.0 99.0 99.00
2022 08 15 09 30 999 99.0 99.0  1.46 15.38  5.82 235 9999.0  13.4  14.6 999.0 99.0 99.00
2022 08 15 10 00 999 99.0 99.0  1.50  8.00  5.75 290 9999.0  13.4  14.5 999.0 99.0 99.00
2022 08 15 10 30 999 99.0 99.0  1.44  8.33  5.58 290 9999.0  13.3  14.4 999.0 99.0 99.00
2022 08 15 11 00 999 99.0 99.0  1.53  7.69  5.88 293 9999.0  13.3  14.4 999.0 99.0 99.00
2022 08 15 11 30 999 99.0 99.0  1.50  7.69  5.94 291 9999.0  13.2  14.4 999.0 99.0 99.00
2022 08 15 12 00 999 99.0 99.0  1.54  8.00  6.22 291 9999.0  13.2  14.5 999.0 99.0 99.00
2022 08 15 12 30 999 99.0 99.0  1.62  7.41  6.24 288 9999.0  12.9  14.7 999.0 99.0 99.00
2022 08 15 13 00 999 99.0 99.0  1.69  7.41  6.40 289 9999.0  13.1  15.6 999.0 99.0 99.00
2022 08 15 13 30 999 99.0 99.0  1.70  6.45  6.29 287 9999.0  12.9  14.8 999.0 99.0 99.00
2022 08 15 14 00 999 99.0 99.0  1.61  8.00  6.08 290 9999.0  12.9  14.8 999.0 99.0 99.00
2022 08 15 14 30 999 99.0 99.0  1.57  7.69  6.15 286 9999.0  13.0  15.4 999.0 99.0 99.00
2022 08 15 15 00 999 99.0 99.0  1.45  6.90  6.09 288 9999.0  13.7  15.6 999.0 99.0 99.00
2022 08 15 15 30 999 99.0 99.0  1.51  8.33  6.02 288 9999.0  13.7  15.7 999.0 99.0 99.00
2022 08 15 16 00 999 99.0 99.0  1.44  7.14  6.05 287 9999.0  14.4  16.0 999.0 99.0 99.00
2022 08 15 16 30 999 99.0 99.0  1.40  8.70  5.95 288 9999.0  13.8  16.2 999.0 99.0 99.00
2022 08 15 17 00 999 99.0 99.0  1.41  7.14  5.99 291 9999.0  14.5  16.3 999.0 99.0 99.00
2022 08 15 17 30 999 99.0 99.0  1.52 14.29  6.06 230 9999.0  13.9  16.4 999.0 99.0 99.00
2022 08 15 18 00 999 99.0 99.0  1.45 14.29  5.87 221 9999.0  13.9  16.5 999.0 99.0 99.00
2022 08 15 18 30 999 99.0 99.0  1.39  6.67  5.68 289 9999.0  14.0  16.6 999.0 99.0 99.00
2022 08 15 19 00 999 99.0 99.0  1.44 14.29  5.91 220 9999.0  13.8  16.7 999.0 99.0 99.00
2022 08 15 19 30 999 99.0 99.0  1.32 14.29  5.92 218 9999.0  14.1  16.7 999.0 99.0 99.00
2022 08 15 20 00 999 99.0 99.0  1.31 14.29  5.77 213 9999.0  14.3  16.7 999.0 99.0 99.00
2022 08 15 20 30 999 99.0 99.0  1.31  6.06  5.71 290 9999.0  15.0  16.8 999.0 99.0 99.00
2022 08 15 21 00 999 99.0 99.0  1.22  8.33  5.95 290 9999.0  14.6  15.6 999.0 99.0 99.00
2022 08 15 21 30 999 99.0 99.0  1.05 14.29  6.06 225 9999.0  14.2  15.5 999.0 99.0 99.00
2022 08 15 22 00 999 99.0 99.0  1.07 14.29  6.22 230 9999.0  14.1  15.5 999.0 99.0 99.00
2022 08 15 22 30 999 99.0 99.0  1.06 14.29  6.17 232 9999.0  14.2  15.9 999.0 99.0 99.00
2022 08 15 23 00 999 99.0 99.0  1.06 14.29  6.15 234 9999.0  14.5  15.8 999.0 99.0 99.00
2022 08 15 23 30 999 99.0 99.0  1.14 14.29  6.01 235 9999.0  14.8  15.9 999.0 99.0 99.00
2022 08 16 00 00 999 99.0 99.0  1.16 14.29  6.16 235 9999.0  15.2  15.9 999.0 99.0 99.00
2022 08 16 00 30 999 99.0 99.0  1.16  6.67  5.66 290 9999.0  15.1  15.7 999.0 99.0 99.00
2022 08 16 01 00 999 99.0 99.0  1.21 14.29  5.28 231 9999.0  15.0  15.6 999.0 99.0 99.00
2022 08 16 01 30 999 99.0 99.0  1.31  8.70  5.64 293 9999.0  15.0  15.7 999.0 99.0 99.00
2022 08 16 02 00 999 99.0 99.0  1.30  9.09  5.55 291 9999.0  14.8  15.5 999.0 99.0 99.00
2022 08 16 02 30 999 99.0 99.0  1.36 14.29  5.69 225 9999.0  14.4  14.2 999.0 99.0 99.00
2022 08 16 03 00 999 99.0 99.0  1.36  7.69  5.81 284 9999.0  14.1  14.6 999.0 99.0 99.00
2022 08 16 03 30 999 99.0 99.0  1.43  8.33  5.86 283 9999.0  14.1  14.9 999.0 99.0 99.00
2022 08 16 04 00 999 99.0 99.0  1.41  8.70  5.85 284 9999.0  14.0  14.8 999.0 99.0 99.00
2022 08 16 04 30 999 99.0 99.0  1.41  7.69  5.90 283 9999.0  14.0  14.9 999.0 99.0 99.00
2022 08 16 05 00 999 99.0 99.0  1.48  7.69  5.82 284 9999.0  13.9  15.0 999.0 99.0 99.00
2022 08 16 05 30 999 99.0 99.0  1.61  8.33  6.09 286 9999.0  13.8  15.1 999.0 99.0 99.00
2022 08 16 06 00 999 99.0 99.0  1.59  8.70  6.28 286 9999.0  13.7  15.2 999.0 99.0 99.00
2022 08 16 06 30 999 99.0 99.0  1.50  8.00  5.99 288 9999.0  13.8  15.2 999.0 99.0 99.00
2022 08 16 07 00 999 99.0 99.0  1.61  8.70  6.52 287 9999.0  13.7  15.2 999.0 99.0 99.00
2022 08 16 07 30 999 99.0 99.0  1.56  8.70  6.45 283 9999.0  13.6  15.2 999.0 99.0 99.00
2022 08 16 08 00 999 99.0 99.0  1.54  7.69  6.47 293 9999.0  13.5  15.2 999.0 99.0 99.00
2022 08 16 08 30 999 99.0 99.0  1.50  8.00  6.44 286 9999.0  13.7  15.2 999.0 99.0 99.00
2022 08 16 09 00 999 99.0 99.0  1.51  8.00  6.20 288 9999.0  13.6  15.2 999.0 99.0 99.00
2022 08 16 09 30 999 99.0 99.0  1.55  7.14  6.40 291 9999.0  13.6  15.2 999.0 99.0 99.00
2022 08 16 10 00 999 99.0 99.0  1.50  9.52  6.28 288 9999.0  13.5  15.1 999.0 99.0 99.00
2022 08 16 10 30 999 99.0 99.0  1.48  9.09  6.34 291 9999.0  13.6  14.9 999.0 99.0 99.00
2022 08 16 11 00 999 99.0 99.0  1.38  9.52  6.17 285 9999.0  13.5  14.9 999.0 99.0 99.00
2022 08 16 11 30 999 99.0 99.0  1.51  9.09  6.44 289 9999.0  13.5  14.8 999.0 99.0 99.00
2022 08 16 12 00 999 99.0 99.0  1.36  8.70  6.31 287 9999.0  13.4  14.7 999.0 99.0 99.00
2022 08 16 12 30 999 99.0 99.0  1.45  7.69  6.21 290 9999.0  13.3  14.7 999.0 99.0 99.00
2022 08 16 13 00 999 99.0 99.0  1.45  8.33  6.28 288 9999.0  13.2  14.7 999.0 99.0 99.00
2022 08 16 13 30 999 99.0 99.0  1.49  8.33  6.57 284 9999.0  13.2  14.7 999.0 99.0 99.00
2022 08 16 14 00 999 99.0 99.0  1.44  9.09  6.32 285 9999.0  13.3  14.8 999.0 99.0 99.00
2022 08 16 14 30 999 99.0 99.0  1.56  8.70  6.33 286 9999.0  14.1  15.0 999.0 99.0 99.00
2022 08 16 15 00 999 99.0 99.0  1.58  8.00  6.43 285 9999.0  13.7  15.2 999.0 99.0 99.00
2022 08 16 15 30 999 99.0 99.0  1.41  8.70  6.18 286 9999.0  12.6  15.3 999.0 99.0 99.00
2022 08 16 16 00 999 99.0 99.0  1.45  8.70  6.39 285 9999.0  12.3  15.6 999.0 99.0 99.00
2022 08 16 16 30 999 99.0 99.0  1.31  8.33  6.23 287 9999.0  12.3  15.7 999.0 99.0 99.00
2022 08 16 17 00 999 99.0 99.0  1.34  9.09  6.42 287 9999.0  12.1  15.6 999.0 99.0 99.00
2022 08 16 17 30 999 99.0 99.0  1.28  8.00  6.16 288 9999.0 999.0  15.7 999.0 99.0 99.00
2022 08 16 18 00 999 99.0 99.0  1.25  8.33  6.24 289 9999.0  12.7  16.0 999.0 99.0 99.00
2022 08 16 18 30 999 99.0 99.0  1.32  9.09  6.48 287 9999.0  13.4  16.3 999.0 99.0 99.00
2022 08 16 19 00 999 99.0 99.0  1.27  8.70  6.40 284 9999.0  13.3  16.4 999.0 99.0 99.00
2022 08 16 19 30 999 99.0 99.0  1.27  9.52  6.43 283 9999.0  13.3  16.4 999.0 99.0 99.00
2022 08 16 20 00 999 99.0 99.0  1.28  8.33  6.49 288 9999.0  13.7  16.6 999.0 99.0 99.00
2022 08 16 20 30 999 99.0 99.0  1.29  8.33  6.50 285 9999.0  13.4  16.7 999.0 99.0 99.00
2022 08 16 21 00 999 99.0 99.0  1.25  8.70  6.49 284 9999.0  13.7  16.8 999.0 99.0 99.00
2022 08 16 21 30 999 99.0 99.0  1.26  8.33  6.60 282 9999.0  14.3  16.8 999.0 99.0 99.00
2022 08 16 22 00 999 99.0 99.0  1.18  8.33  6.72 286 9999.0  14.2  17.6 999.0 99.0 99.00
2022 08 16 22 30 999 99.0 99.0  1.22  8.70  6.79 290 9999.0  14.5  16.9 999.0 99.0 99.00
2022 08 16 23 00 999 99.0 99.0  1.27  9.09  7.05 286 9999.0  14.6  17.7 999.0 99.0 99.00
2022 08 16 23 30 999 99.0 99.0  1.28  8.33  6.98 280 9999.0  14.8  17.1 999.0 99.0 99.00
2022 08 17 00 00 999 99.0 99.0  1.30  8.70  6.85 286 9999.0  14.4  16.4 999.0 99.0 99.00
2022 08 17 00 30 999 99.0 99.0  1.23  8.70  6.58 285 9999.0  13.9  15.8 999.0 99.0 99.00
2022 08 17 01 00 999 99.0 99.0  1.30  8.33  6.70 284 9999.0  13.4  15.8 999.0 99.0 99.00
2022 08 17 01 30 999 99.0 99.0  1.39  8.33  6.88 285 9999.0  12.6  15.6 999.0 99.0 99.00
2022 08 17 02 00 999 99.0 99.0  1.29  9.09  6.65 286 9999.0  12.5  15.4 999.0 99.0 99.00
2022 08 17 02 30 999 99.0 99.0  1.35  8.00  6.79 283 9999.0  12.2  14.9 999.0 99.0 99.00
2022 08 17 03 00 999 99.0 99.0  1.29  8.70  6.47 288 9999.0  12.3  14.7 999.0 99.0 99.00
2022 08 17 03 30 999 99.0 99.0  1.32  8.00  6.58 283 9999.0  12.1  15.3 999.0 99.0 99.00
2022 08 17 04 00 999 99.0 99.0  1.29  8.33  6.26 280 9999.0  12.2  14.8 999.0 99.0 99.00
2022 08 17 04 30 999 99.0 99.0  1.23  8.70  6.35 280 9999.0  12.3  14.9 999.0 99.0 99.00
2022 08 17 05 00 999 99.0 99.0  1.18  8.33  6.14 278 9999.0  12.0  15.2 999.0 99.0 99.00
2022 08 17 05 30 999 99.0 99.0  1.17  9.09  6.16 280 9999.0  11.7  15.1 999.0 99.0 99.00
2022 08 17 06 00 999 99.0 99.0  1.14  8.70  6.06 278 9999.0  11.6  15.2 999.0 99.0 99.00
2022 08 17 06 30 999 99.0 99.0  1.10  8.33  6.24 281 9999.0  11.8  15.2 999.0 99.0 99.00
2022 08 17 07 00 999 99.0 99.0  1.07  7.69  5.98 283 9999.0  12.0  15.3 999.0 99.0 99.00
2022 08 17 07 30 999 99.0 99.0  1.03  8.00  5.92 283 9999.0  11.8  15.3 999.0 99.0 99.00
2022 08 17 08 00 999 99.0 99.0  1.05  8.33  5.90 281 9999.0  12.1  15.4 999.0 99.0 99.00
2022 08 17 08 30 999 99.0 99.0  0.98  8.00  5.81 276 9999.0  12.2  15.5 999.0 99.0 99.00
2022 08 17 09 00 999 99.0 99.0  1.06  8.00  6.02 280 9999.0  12.3  15.5 999.0 99.0 99.00
2022 08 17 09 30 999 99.0 99.0  1.06  8.33  5.97 282 9999.0  12.4  15.4 999.0 99.0 99.00
2022 08 17 10 00 999 99.0 99.0  1.08  8.70  5.93 282 9999.0  12.5  15.3 999.0 99.0 99.00
2022 08 17 10 30 999 99.0 99.0  1.09  8.70  6.03 285 9999.0  12.4  15.2 999.0 99.0 99.00
2022 08 17 11 00 999 99.0 99.0  1.08  8.70  5.94 285 9999.0  12.5  15.0 999.0 99.0 99.00
2022 08 17 11 30 999 99.0 99.0  1.10  8.00  5.96 282 9999.0  12.5  14.7 999.0 99.0 99.00
2022 08 17 12 00 999 99.0 99.0  1.12  8.00  6.00 283 9999.0  12.4  14.5 999.0 99.0 99.00
2022 08 17 12 30 999 99.0 99.0  1.11  8.00  5.93 284 9999.0  12.4  14.4 999.0 99.0 99.00
2022 08 17 13 00 999 99.0 99.0  1.08  8.33  5.79 279 9999.0  12.3  14.2 999.0 99.0 99.00
2022 08 17 13 30 999 99.0 99.0  1.07  8.33  5.74 285 9999.0  12.4  14.2 999.0 99.0 99.00
2022 08 17 14 00 999 99.0 99.0  1.14  8.70  6.16 283 9999.0  12.4  14.2 999.0 99.0 99.00
2022 08 17 14 30 999 99.0 99.0  1.27  8.00  6.41 278 9999.0  12.8  14.6 999.0 99.0 99.00
2022 08 17 15 00 999 99.0 99.0  1.18  8.70  6.01 287 9999.0  13.1  15.2 999.0 99.0 99.00
2022 08 17 15 30 999 99.0 99.0  1.15  8.33  5.74 281 9999.0  13.4  15.4 999.0 99.0 99.00
2022 08 17 16 00 999 99.0 99.0  1.15  7.69  5.84 285 9999.0  13.0  15.5 999.0 99.0 99.00
2022 08 17 16 30 999 99.0 99.0  1.17  8.00  6.00 288 9999.0  13.3  15.4 999.0 99.0 99.00
2022 08 17 17 00 999 99.0 99.0  1.15  8.00  5.91 285 9999.0  13.2  15.8 999.0 99.0 99.00
2022 08 17 17 30 999 99.0 99.0  1.18  8.33  6.22 284 9999.0  13.1  15.7 999.0 99.0 99.00
2022 08 17 18 00 999 99.0 99.0  1.12  7.69  6.03 283 9999.0  13.1  15.7 999.0 99.0 99.00
2022 08 17 18 30 999 99.0 99.0  1.13  8.33  6.14 286 9999.0  13.8  16.1 999.0 99.0 99.00
2022 08 17 19 00 999 99.0 99.0  1.06  9.09  5.78 285 9999.0  13.7  16.0 999.0 99.0 99.00
2022 08 17 19 30 999 99.0 99.0  1.10  7.69  5.99 286 9999.0  13.7  16.2 999.0 99.0 99.00
2022 08 17 20 00 999 99.0 99.0  1.05  7.14  5.89 280 9999.0  13.6  16.2 999.0 99.0 99.00
2022 08 17 20 30 999 99.0 99.0  1.08  8.33  6.02 284 9999.0  14.1  16.2 999.0 99.0 99.00
2022 08 17 21 00 999 99.0 99.0  1.02  7.69  6.07 281 9999.0  14.3  16.5 999.0 99.0 99.00
2022 08 17 21 30 999 99.0 99.0  1.11  8.70  6.56 284 9999.0  14.4  16.5 999.0 99.0 99.00
2022 08 17 22 00 999 99.0 99.0  1.08  8.33  6.67 285 9999.0  14.5  16.6 999.0 99.0 99.00
2022 08 17 22 30 999 99.0 99.0  1.03  8.33  6.69 285 9999.0  14.4  16.8 999.0 99.0 99.00
2022 08 17 23 00 999 99.0 99.0  1.01  8.70  6.74 278 9999.0  14.6  16.7 999.0 99.0 99.00
2022 08 17 23 30 999 99.0 99.0  0.98  8.33  6.76 285 9999.0  14.4  16.1 999.0 99.0 99.00
2022 08 18 00 00 999 99.0 99.0  1.00 14.29  7.01 219 9999.0  13.8  15.8 999.0 99.0 99.00
2022 08 18 00 30 999 99.0 99.0  0.96 15.38  6.98 222 9999.0  13.7  15.7 999.0 99.0 99.00
2022 08 18 01 00 999 99.0 99.0  0.96 14.29  6.96 225 9999.0  13.2  15.4 999.0 99.0 99.00
2022 08 18 01 30 999 99.0 99.0  1.09  8.70  7.33 285 9999.0  13.2  15.2 999.0 99.0 99.00
2022 08 18 02 00 999 99.0 99.0  1.01  9.09  6.98 281 9999.0  13.1  15.2 999.0 99.0 99.00
2022 08 18 02 30 999 99.0 99.0  1.00  8.33  7.04 279 9999.0  12.9  15.2 999.0 99.0 99.00
2022 08 18 03 00 999 99.0 99.0  1.05 15.38  6.88 223 9999.0  12.8  15.2 999.0 99.0 99.00
2022 08 18 03 30 999 99.0 99.0  1.00 14.29  7.10 226 9999.0  12.7  15.5 999.0 99.0 99.00
2022 08 18 04 00 999 99.0 99.0  1.07 14.29  7.20 228 9999.0  12.6  15.7 999.0 99.0 99.00
2022 08 18 04 30 999 99.0 99.0  1.01  8.00  6.92 274 9999.0  12.5  15.2 999.0 99.0 99.00
2022 08 18 05 00 999 99.0 99.0  1.09  8.33  6.87 280 9999.0  12.4  15.1 999.0 99.0 99.00
2022 08 18 05 30 999 99.0 99.0  1.00  9.09  6.80 278 9999.0  12.2  15.0 999.0 99.0 99.00
2022 08 18 06 00 999 99.0 99.0  0.98  7.41  6.83 278 9999.0  12.3  15.0 999.0 99.0 99.00
2022 08 18 06 30 999 99.0 99.0  0.99 14.29  6.65 224 9999.0  12.3  15.1 999.0 99.0 99.00
2022 08 18 07 00 999 99.0 99.0  1.02 14.29  6.70 225 9999.0  12.4  15.2 999.0 99.0 99.00
2022 08 18 07 30 999 99.0 99.0  1.06  8.00  6.85 282 9999.0  12.3  15.2 999.0 99.0 99.00
2022 08 18 08 00 999 99.0 99.0  0.94  8.70  6.44 282 9999.0  12.1  15.3 999.0 99.0 99.00
2022 08 18 08 30 999 99.0 99.0  0.96  8.70  6.62 282 9999.0  12.0  15.4 999.0 99.0 99.00
2022 08 18 09 00 999 99.0 99.0  1.00  8.00  6.73 287 9999.0  11.9  15.5 999.0 99.0 99.00
2022 08 18 09 30 999 99.0 99.0  1.01  8.33  6.68 277 9999.0  11.8  15.5 999.0 99.0 99.00
2022 08 18 10 00 999 99.0 99.0  1.00  9.52  6.72 279 9999.0  11.6  15.5 999.0 99.0 99.00
2022 08 18 10 30 999 99.0 99.0  1.01  8.70  6.90 281 9999.0  11.6  15.5 999.0 99.0 99.00
2022 08 18 11 00 999 99.0 99.0  0.91  8.33  6.78 282 9999.0  11.6  15.4 999.0 99.0 99.00
2022 08 18 11 30 999 99.0 99.0  0.91 13.33  7.03 216 9999.0  11.5  15.2 999.0 99.0 99.00
2022 08 18 12 00 999 99.0 99.0  0.97 14.29  7.16 217 9999.0  11.3  15.0 999.0 99.0 99.00
2022 08 18 12 30 999 99.0 99.0  0.95  8.00  6.98 281 9999.0  11.1  14.9 999.0 99.0 99.00
2022 08 18 13 00 999 99.0 99.0  0.88 14.29  6.50 225 9999.0  11.3  14.7 999.0 99.0 99.00
2022 08 18 13 30 999 99.0 99.0  0.89  9.09  6.57 276 9999.0  11.4  14.7 999.0 99.0 99.00
2022 08 18 14 30 999 99.0 99.0  0.94 13.33  6.97 224 9999.0  11.7  14.6 999.0 99.0 99.00
2022 08 18 15 00 999 99.0 99.0  0.96 18.18  7.05 227 9999.0  11.6  14.5 999.0 99.0 99.00
2022 08 18 15 30 999 99.0 99.0  0.89 14.29  6.79 221 9999.0  11.6  14.5 999.0 99.0 99.00
2022 08 18 16 00 999 99.0 99.0  0.93 18.18  7.32 228 9999.0  11.5  15.4 999.0 99.0 99.00
2022 08 18 16 30 999 99.0 99.0  0.93 14.29  7.26 222 9999.0  11.8  15.5 999.0 99.0 99.00
2022 08 18 17 00 999 99.0 99.0  0.89 14.29  7.71 222 9999.0  11.7  15.7 999.0 99.0 99.00
2022 08 18 17 30 999 99.0 99.0  0.89 14.29  7.63 222 9999.0  12.3  16.0 999.0 99.0 99.00
2022 08 18 18 00 999 99.0 99.0  0.95  9.09  7.29 278 9999.0  12.6  16.2 999.0 99.0 99.00
2022 08 18 18 30 999 99.0 99.0  0.94  8.33  7.24 274 9999.0  12.7  16.4 999.0 99.0 99.00
2022 08 18 19 00 999 99.0 99.0  0.91  8.70  7.36 275 9999.0  12.4  16.3 999.0 99.0 99.00
2022 08 18 19 30 999 99.0 99.0  0.95  9.09  7.40 272 9999.0  12.3  16.3 999.0 99.0 99.00
2022 08 18 20 00 999 99.0 99.0  0.92  8.33  7.13 282 9999.0  12.5  16.3 999.0 99.0 99.00
2022 08 18 20 30 999 99.0 99.0  0.96  8.70  6.67 274 9999.0  12.7  16.3 999.0 99.0 99.00
2022 08 18 21 00 999 99.0 99.0  0.93  8.33  6.43 274 9999.0  14.2  16.3 999.0 99.0 99.00
2022 08 18 21 30 999 99.0 99.0  0.98  8.33  6.28 278 9999.0  14.5  16.3 999.0 99.0 99.00
2022 08 18 22 00 999 99.0 99.0  1.00  8.70  5.29 275 9999.0  14.6  16.3 999.0 99.0 99.00
2022 08 18 22 30 999 99.0 99.0  1.06  8.33  5.01 278 9999.0  14.8  16.1 999.0 99.0 99.00
2022 08 18 23 00 999 99.0 99.0  1.13  8.00  4.77 277 9999.0  14.6  15.7 999.0 99.0 99.00
2022 08 18 23 30 999 99.0 99.0  1.16 16.67  4.61 236 9999.0  15.2  15.3 999.0 99.0 99.00
2022 08 19 00 00 999 99.0 99.0  1.14 16.67  4.53 222 9999.0  14.9  15.1 999.0 99.0 99.00
2022 08 19 00 30 999 99.0 99.0  1.13 16.67  4.51 234 9999.0  14.9  14.9 999.0 99.0 99.00
2022 08 19 01 00 999 99.0 99.0  1.19 16.67  4.70 221 9999.0  15.2  14.8 999.0 99.0 99.00
2022 08 19 01 30 999 99.0 99.0  1.26 16.67  4.68 220 9999.0  14.9  14.8 999.0 99.0 99.00
2022 08 19 02 00 999 99.0 99.0  1.21 14.29  4.63 225 9999.0  14.8  14.8 999.0 99.0 99.00
2022 08 19 02 30 999 99.0 99.0  1.23 13.33  4.59 220 9999.0  14.4  14.7 999.0 99.0 99.00
2022 08 19 03 00 999 99.0 99.0  1.26 13.33  4.61 223 9999.0  14.5  14.7 999.0 99.0 99.00
2022 08 19 03 30 999 99.0 99.0  1.24 16.67  4.59 229 9999.0  14.5  14.7 999.0 99.0 99.00
2022 08 19 04 00 999 99.0 99.0  1.28  4.35  4.56 295 9999.0  14.3  14.7 999.0 99.0 99.00
2022 08 19 04 30 999 99.0 99.0  1.27  4.08  4.67 292 9999.0  14.3  14.9 999.0 99.0 99.00
2022 08 19 05 00 999 99.0 99.0  1.31 16.67  4.67 231 9999.0  14.1  14.9 999.0 99.0 99.00
2022 08 19 05 30 999 99.0 99.0  1.28 16.67  4.62 241 9999.0  13.9  15.0 999.0 99.0 99.00
2022 08 19 06 00 999 99.0 99.0  1.32  4.44  4.82 289 9999.0  13.8  15.2 999.0 99.0 99.00
2022 08 19 06 30 999 99.0 99.0  1.30 16.67  4.93 224 9999.0  13.7  15.5 999.0 99.0 99.00
2022 08 19 07 00 999 99.0 99.0  1.32  4.35  4.91 291 9999.0  13.6  15.5 999.0 99.0 99.00
2022 08 19 07 30 999 99.0 99.0  1.34  4.26  4.88 289 9999.0  13.6  15.4 999.0 99.0 99.00
2022 08 19 08 00 999 99.0 99.0  1.36  4.65  4.82 297 9999.0  13.5  15.3 999.0 99.0 99.00
2022 08 19 08 30 999 99.0 99.0  1.42  4.76  5.02 295 9999.0  13.4  15.3 999.0 99.0 99.00
2022 08 19 09 00 999 99.0 99.0  1.44  4.76  5.04 291 9999.0  13.3  15.4 999.0 99.0 99.00
2022 08 19 09 30 999 99.0 99.0  1.39  6.06  4.90 289 9999.0  13.6  15.5 999.0 99.0 99.00
2022 08 19 10 00 999 99.0 99.0  1.44  6.67  5.14 286 9999.0  13.6  15.5 999.0 99.0 99.00
2022 08 19 10 30 999 99.0 99.0  1.43  5.88  4.82 289 9999.0  13.4  15.4 999.0 99.0 99.00
2022 08 19 11 00 999 99.0 99.0  1.46 16.67  4.94 232 9999.0  13.3  15.3 999.0 99.0 99.00
2022 08 19 11 30 999 99.0 99.0  1.48  6.67  4.79 289 9999.0  13.1  15.3 999.0 99.0 99.00
2022 08 19 12 00 999 99.0 99.0  1.49  5.88  4.89 288 9999.0  13.0  15.2 999.0 99.0 99.00
2022 08 19 12 30 999 99.0 99.0  1.38  6.25  4.80 292 9999.0  12.9  15.2 999.0 99.0 99.00
2022 08 19 13 00 999 99.0 99.0  1.37 16.67  4.82 235 9999.0  12.6  15.2 999.0 99.0 99.00
2022 08 19 13 30 999 99.0 99.0  1.30  6.45  4.94 284 9999.0  12.5  15.2 999.0 99.0 99.00
2022 08 19 14 00 999 99.0 99.0  1.27 16.67  4.97 229 9999.0  12.2  15.2 999.0 99.0 99.00
2022 08 19 14 30 999 99.0 99.0  1.18  6.06  4.85 281 9999.0  12.4  15.2 999.0 99.0 99.00
2022 08 19 15 00 999 99.0 99.0  1.22 16.67  5.03 227 9999.0  12.3  15.2 999.0 99.0 99.00
2022 08 19 15 30 999 99.0 99.0  1.21 16.67  5.15 227 9999.0  12.3  15.1 999.0 99.0 99.00
2022 08 19 16 00 999 99.0 99.0  1.28  6.67  5.16 286 9999.0  12.2  15.0 999.0 99.0 99.00
2022 08 19 16 30 999 99.0 99.0  1.23  6.67  5.33 283 9999.0  12.3  14.9 999.0 99.0 99.00
2022 08 19 17 00 999 99.0 99.0  1.21  6.90  5.35 287 9999.0  12.2  15.0 999.0 99.0 99.00
2022 08 19 17 30 999 99.0 99.0  1.32  7.14  5.65 287 9999.0  12.4  15.0 999.0 99.0 99.00
2022 08 19 18 00 999 99.0 99.0  1.28 16.67  5.86 223 9999.0  12.4  15.0 999.0 99.0 99.00
2022 08 19 18 30 999 99.0 99.0  1.31  7.14  5.65 285 9999.0  12.8  15.1 999.0 99.0 99.00
2022 08 19 19 00 999 99.0 99.0  1.38  7.14  5.83 289 9999.0  13.1  15.1 999.0 99.0 99.00
2022 08 19 19 30 999 99.0 99.0  1.23  8.00  5.49 285 9999.0  13.0  15.1 999.0 99.0 99.00
2022 08 19 20 00 999 99.0 99.0  1.34  6.90  5.58 285 9999.0  13.6  15.1 999.0 99.0 99.00
2022 08 19 20 30 999 99.0 99.0  1.33  7.69  5.44 288 9999.0  14.0  15.2 999.0 99.0 99.00
2022 08 19 21 00 999 99.0 99.0  1.39  7.14  5.41 290 9999.0  14.5  15.1 999.0 99.0 99.00
2022 08 19 21 30 999 99.0 99.0  1.43  8.00  5.32 287 9999.0  14.8  15.2 999.0 99.0 99.00
2022 08 19 22 00 999 99.0 99.0  1.38  8.00  5.38 283 9999.0  14.9  15.2 999.0 99.0 99.00
2022 08 19 22 30 999 99.0 99.0  1.53  7.41  5.54 286 9999.0  15.0  15.0 999.0 99.0 99.00
2022 08 19 23 00 999 99.0 99.0  1.51  8.33  5.44 286 9999.0  15.1  14.9 999.0 99.0 99.00
2022 08 19 23 30 999 99.0 99.0  1.49  6.90  5.10 287 9999.0  15.1  14.9 999.0 99.0 99.00
2022 08 20 00 00 999 99.0 99.0  1.55  8.33  5.41 284 9999.0  15.3  14.9 999.0 99.0 99.00
2022 08 20 00 30 999 99.0 99.0  1.57  7.69  5.17 287 9999.0  15.3  14.9 999.0 99.0 99.00
2022 08 20 01 00 999 99.0 99.0  1.66  7.69  5.31 287 9999.0  15.3  14.8 999.0 99.0 99.00
2022 08 20 01 30 999 99.0 99.0  1.58  7.14  5.18 289 9999.0  15.2  14.8 999.0 99.0 99.00
2022 08 20 02 00 999 99.0 99.0  1.57  7.69  5.53 289 9999.0  15.0  14.7 999.0 99.0 99.00
2022 08 20 02 30 999 99.0 99.0  1.61  8.00  5.68 287 9999.0  14.6  14.3 999.0 99.0 99.00
