#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 05 10 30 999 99.0 99.0  3.14 13.33 10.85 275 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 05 11 00 999 99.0 99.0  3.16 13.33 10.30 269 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 05 11 30 999 99.0 99.0  3.32 16.67 10.55 267 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 05 12 00 999 99.0 99.0  3.42 18.18 10.86 268 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 12 30 999 99.0 99.0  3.29 18.18 10.38 268 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 13 00 999 99.0 99.0  3.14 15.38 10.44 267 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 13 30 999 99.0 99.0  3.46 16.67 10.99 274 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 14 00 999 99.0 99.0  3.55 16.67 10.80 278 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 14 30 999 99.0 99.0  3.59 16.67 10.66 271 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 15 00 999 99.0 99.0  3.31 16.67 10.61 271 9999.0 999.0  10.7 999.0 99.0 99.00
2021 01 05 15 30 999 99.0 99.0  3.47 16.67 10.97 270 9999.0 999.0  10.7 999.0 99.0 99.00
2021 01 05 16 00 999 99.0 99.0  3.35 15.38 10.78 273 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 16 30 999 99.0 99.0  3.71 15.38 10.61 274 9999.0 999.0  10.7 999.0 99.0 99.00
2021 01 05 17 00 999 99.0 99.0  3.64 15.38 10.98 273 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 05 17 30 999 99.0 99.0  3.63 18.18 10.87 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 05 18 00 999 99.0 99.0  3.78 14.29 10.89 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 05 18 30 999 99.0 99.0  3.42 14.29 11.00 277 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 05 19 00 999 99.0 99.0  3.31 16.67 11.17 269 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 05 19 30 999 99.0 99.0  3.51 16.67 10.94 269 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 05 20 00 999 99.0 99.0  3.55 15.38 10.68 269 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 05 20 30 999 99.0 99.0  3.59 18.18 11.11 269 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 21 00 999 99.0 99.0  3.59 18.18 10.98 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 21 30 999 99.0 99.0  3.54 12.50 11.37 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 22 00 999 99.0 99.0  3.11 14.29 10.92 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 22 30 999 99.0 99.0  3.49 18.18 11.24 269 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 23 00 999 99.0 99.0  3.31 16.67 11.57 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 05 23 30 999 99.0 99.0  3.36 15.38 11.49 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 00 00 999 99.0 99.0  3.04 14.29 11.15 275 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 00 30 999 99.0 99.0  3.17 15.38 11.51 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 01 00 999 99.0 99.0  3.21 16.67 11.81 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 01 30 999 99.0 99.0  3.13 15.38 12.18 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 02 00 999 99.0 99.0  3.16 16.67 11.66 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 02 30 999 99.0 99.0  2.84 18.18 11.46 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 03 00 999 99.0 99.0  2.93 16.67 11.81 279 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 03 30 999 99.0 99.0  3.00 16.67 11.87 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 04 00 999 99.0 99.0  2.98 16.67 11.48 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 04 30 999 99.0 99.0  3.15 15.38 11.97 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 05 00 999 99.0 99.0  2.79 15.38 11.21 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 05 30 999 99.0 99.0  3.00 15.38 11.39 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 06 00 999 99.0 99.0  2.97 15.38 11.38 271 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 06 30 999 99.0 99.0  2.80 16.67 11.15 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 07 00 999 99.0 99.0  2.98 14.29 11.51 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 07 30 999 99.0 99.0  2.96 15.38 11.46 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 08 00 999 99.0 99.0  3.02 15.38 11.10 268 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 08 30 999 99.0 99.0  2.83 14.29 11.48 275 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 09 00 999 99.0 99.0  2.82 16.67 11.43 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 09 30 999 99.0 99.0  2.67 15.38 11.22 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 10 00 999 99.0 99.0  2.62 16.67 11.29 267 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 10 30 999 99.0 99.0  2.85 13.33 11.18 270 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 11 00 999 99.0 99.0  2.68 14.29 11.39 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 11 30 999 99.0 99.0  2.69 14.29 11.25 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 12 00 999 99.0 99.0  2.50 14.29 10.76 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 12 30 999 99.0 99.0  3.02 16.67 11.59 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 13 00 999 99.0 99.0  2.31 15.38 10.34 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 13 30 999 99.0 99.0  2.76 13.33 10.98 272 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 14 00 999 99.0 99.0  2.68 15.38 11.30 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 14 30 999 99.0 99.0  2.73 15.38 11.22 278 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 15 00 999 99.0 99.0  2.50 15.38 10.45 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 15 30 999 99.0 99.0  2.65 13.33 10.69 276 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 16 00 999 99.0 99.0  2.65 13.33 10.86 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 16 30 999 99.0 99.0  2.67 15.38 10.99 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 17 00 999 99.0 99.0  2.72 15.38 11.01 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 17 30 999 99.0 99.0  2.88 15.38 10.81 272 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 18 00 999 99.0 99.0  2.72 15.38 10.86 270 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 06 18 30 999 99.0 99.0  2.85 15.38 11.11 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 19 30 999 99.0 99.0  2.58 14.29 11.12 275 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 06 20 00 999 99.0 99.0  2.73 14.29 11.70 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 20 30 999 99.0 99.0  2.74 15.38 11.88 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 21 00 999 99.0 99.0  2.74 15.38 11.44 266 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 21 30 999 99.0 99.0  2.73 14.29 11.29 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 22 00 999 99.0 99.0  2.94 14.29 11.88 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 06 22 30 999 99.0 99.0  2.76 14.29 11.58 274 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 23 00 999 99.0 99.0  2.68 15.38 11.53 270 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 06 23 30 999 99.0 99.0  2.91 15.38 11.88 269 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 00 00 999 99.0 99.0  2.89 15.38 11.68 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 00 30 999 99.0 99.0  2.93 15.38 11.99 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 01 00 999 99.0 99.0  2.82 15.38 11.72 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 01 30 999 99.0 99.0  2.90 15.38 11.60 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 02 00 999 99.0 99.0  3.00 14.29 11.79 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 02 30 999 99.0 99.0  2.91 15.38 11.61 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 03 00 999 99.0 99.0  2.84 15.38 11.70 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 03 30 999 99.0 99.0  3.41 15.38 11.83 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 04 00 999 99.0 99.0  3.17 15.38 11.79 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 04 30 999 99.0 99.0  3.55 15.38 11.96 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 05 00 999 99.0 99.0  3.51 15.38 11.87 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 05 30 999 99.0 99.0  3.30 14.29 11.51 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 06 00 999 99.0 99.0  3.43 16.67 11.99 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 06 30 999 99.0 99.0  3.27 15.38 11.49 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 07 00 999 99.0 99.0  3.58 15.38 12.14 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 07 30 999 99.0 99.0  3.89 15.38 12.02 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 08 00 999 99.0 99.0  3.66 15.38 11.69 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 08 30 999 99.0 99.0  3.70 15.38 11.70 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 09 00 999 99.0 99.0  3.62 16.67 12.10 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 09 30 999 99.0 99.0  3.43 15.38 11.76 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 10 00 999 99.0 99.0  3.11 15.38 11.40 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 10 30 999 99.0 99.0  3.23 15.38 11.61 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 11 00 999 99.0 99.0  3.34 15.38 11.69 275 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 11 30 999 99.0 99.0  3.63 15.38 11.72 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 12 00 999 99.0 99.0  3.28 15.38 11.47 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 12 30 999 99.0 99.0  3.32 15.38 11.48 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 13 00 999 99.0 99.0  3.89 15.38 11.92 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 13 30 999 99.0 99.0  3.43 15.38 11.90 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 14 00 999 99.0 99.0  3.04 16.67 11.52 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 14 30 999 99.0 99.0  3.27 16.67 12.19 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 15 00 999 99.0 99.0  2.98 15.38 11.32 275 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 15 30 999 99.0 99.0  2.88 15.38 10.97 271 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 16 00 999 99.0 99.0  3.48 15.38 11.69 277 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 16 30 999 99.0 99.0  2.87 15.38 10.77 277 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 18 00 999 99.0 99.0  3.34 15.38 11.39 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 07 18 30 999 99.0 99.0  2.81 15.38 10.97 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 19 00 999 99.0 99.0  3.14 15.38 11.88 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 19 30 999 99.0 99.0  2.68 15.38 11.42 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 20 00 999 99.0 99.0  3.18 15.38 11.77 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 20 30 999 99.0 99.0  2.99 15.38 11.92 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 21 00 999 99.0 99.0  3.25 15.38 11.48 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 21 30 999 99.0 99.0  2.81 14.29 10.66 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 22 00 999 99.0 99.0  2.86 14.29 11.21 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 07 22 30 999 99.0 99.0  2.62 14.29 10.65 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 23 00 999 99.0 99.0  2.49 14.29 10.90 274 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 07 23 30 999 99.0 99.0  2.66 14.29 11.00 270 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 00 00 999 99.0 99.0  2.35 13.33 10.46 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 00 30 999 99.0 99.0  2.77 14.29 11.14 279 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 01 00 999 99.0 99.0  2.65 14.29 11.23 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 01 30 999 99.0 99.0  2.76 14.29 11.19 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 02 00 999 99.0 99.0  2.56 14.29 10.89 276 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 02 30 999 99.0 99.0  2.64 15.38 11.22 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 03 00 999 99.0 99.0  2.67 15.38 11.50 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 03 30 999 99.0 99.0  2.64 14.29 11.19 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 04 00 999 99.0 99.0  2.71 14.29 11.28 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 04 30 999 99.0 99.0  2.58 15.38 11.28 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 05 00 999 99.0 99.0  2.65 14.29 11.47 280 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 05 30 999 99.0 99.0  2.45 14.29 11.08 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 06 00 999 99.0 99.0  2.69 14.29 11.48 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 06 30 999 99.0 99.0  2.46 15.38 11.55 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 07 00 999 99.0 99.0  2.36 15.38 11.25 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 07 30 999 99.0 99.0  2.53 15.38 11.75 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 08 00 999 99.0 99.0  2.45 15.38 11.35 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 08 30 999 99.0 99.0  2.37 14.29 11.57 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 09 00 999 99.0 99.0  2.31 15.38 11.57 269 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 09 30 999 99.0 99.0  2.24 15.38 11.49 266 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 10 00 999 99.0 99.0  2.21 14.29 11.50 268 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 10 30 999 99.0 99.0  2.36 15.38 12.25 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 11 00 999 99.0 99.0  2.39 15.38 12.08 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 11 30 999 99.0 99.0  2.22 13.33 11.05 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 12 00 999 99.0 99.0  2.23 14.29 11.38 271 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 12 30 999 99.0 99.0  2.09 14.29 11.03 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 13 00 999 99.0 99.0  2.45 15.38 11.76 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 13 30 999 99.0 99.0  1.97 13.33 10.81 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 14 00 999 99.0 99.0  2.07 15.38 11.12 279 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 14 30 999 99.0 99.0  2.15 15.38 11.51 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 15 00 999 99.0 99.0  2.21 14.29 11.43 276 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 15 30 999 99.0 99.0  2.31 14.29 11.35 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 16 00 999 99.0 99.0  2.28 14.29 11.51 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 16 30 999 99.0 99.0  2.21 14.29 11.79 277 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 17 00 999 99.0 99.0  2.43 14.29 11.95 275 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 17 30 999 99.0 99.0  2.67 15.38 12.64 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 08 18 00 999 99.0 99.0  2.56 14.29 12.44 278 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 18 30 999 99.0 99.0  2.70 15.38 12.88 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 19 00 999 99.0 99.0  2.98 15.38 12.83 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 19 30 999 99.0 99.0  3.36 14.29 13.12 276 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 20 00 999 99.0 99.0  3.56 15.38 13.14 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 20 30 999 99.0 99.0  3.57 18.18 13.81 271 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 21 00 999 99.0 99.0  3.73 18.18 13.74 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 08 21 30 999 99.0 99.0  3.69 15.38 13.51 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 22 00 999 99.0 99.0  3.95 15.38 13.55 275 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 22 30 999 99.0 99.0  3.62 16.67 13.27 274 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 23 00 999 99.0 99.0  3.67 18.18 13.50 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 08 23 30 999 99.0 99.0  4.02 18.18 13.37 270 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 00 00 999 99.0 99.0  4.01 18.18 13.54 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 00 30 999 99.0 99.0  3.44 16.67 12.73 273 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 01 00 999 99.0 99.0  3.93 16.67 13.31 275 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 01 30 999 99.0 99.0  3.45 18.18 12.96 274 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 02 00 999 99.0 99.0  3.49 16.67 12.58 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 02 30 999 99.0 99.0  3.51 16.67 12.69 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 03 00 999 99.0 99.0  3.21 18.18 12.67 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 03 30 999 99.0 99.0  3.64 18.18 13.43 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 04 00 999 99.0 99.0  3.34 16.67 12.83 272 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 04 30 999 99.0 99.0  3.37 18.18 12.83 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 05 00 999 99.0 99.0  3.05 18.18 12.41 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 05 30 999 99.0 99.0  3.05 16.67 12.42 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 06 00 999 99.0 99.0  2.88 14.29 11.88 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 06 30 999 99.0 99.0  3.20 16.67 11.95 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 07 00 999 99.0 99.0  3.35 16.67 11.91 273 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 07 30 999 99.0 99.0  3.24 16.67 11.89 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 08 00 999 99.0 99.0  3.31 15.38 11.71 272 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 08 30 999 99.0 99.0  3.29 16.67 11.61 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 09 00 999 99.0 99.0  2.93 15.38 11.08 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 09 30 999 99.0 99.0  3.12 16.67 11.59 273 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 09 10 00 999 99.0 99.0  3.15 15.38 11.28 277 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 09 10 30 999 99.0 99.0  3.37 15.38 11.41 272 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 09 11 00 999 99.0 99.0  2.88 15.38 10.85 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 11 30 999 99.0 99.0  3.24 15.38 11.44 276 9999.0 999.0  10.8 999.0 99.0 99.00
2021 01 09 12 00 999 99.0 99.0  2.81 15.38 10.89 278 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 12 30 999 99.0 99.0  3.13 15.38 11.35 270 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 13 00 999 99.0 99.0  2.99 15.38 11.37 271 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 13 30 999 99.0 99.0  3.28 15.38 11.88 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 14 00 999 99.0 99.0  3.47 15.38 12.08 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 14 30 999 99.0 99.0  2.92 15.38 11.17 274 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 15 00 999 99.0 99.0  3.12 15.38 11.40 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 15 30 999 99.0 99.0  3.01 15.38 11.54 272 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 16 00 999 99.0 99.0  3.15 14.29 11.37 276 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 16 30 999 99.0 99.0  2.72 15.38 10.81 275 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 17 00 999 99.0 99.0  3.11 15.38 11.21 273 9999.0 999.0  10.9 999.0 99.0 99.00
2021 01 09 17 30 999 99.0 99.0  2.93 15.38 11.15 274 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 18 00 999 99.0 99.0  2.68 14.29 11.00 272 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 09 18 30 999 99.0 99.0  3.02 14.29 11.79 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 09 19 00 999 99.0 99.0  2.92 14.29 11.37 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 19 30 999 99.0 99.0  2.38 15.38 10.55 267 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 20 00 999 99.0 99.0  2.78 14.29 10.94 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 20 30 999 99.0 99.0  2.53 12.50 10.55 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 21 00 999 99.0 99.0  2.88 14.29 11.18 268 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 21 30 999 99.0 99.0  2.57 15.38 10.81 268 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 22 00 999 99.0 99.0  2.45 14.29 10.79 270 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 22 30 999 99.0 99.0  2.55 15.38 11.12 272 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 23 00 999 99.0 99.0  2.32 15.38 10.42 267 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 09 23 30 999 99.0 99.0  2.28 15.38 10.05 265 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 10 00 00 999 99.0 99.0  2.32 14.29 10.33 269 9999.0 999.0  11.2 999.0 99.0 99.00
2021 01 10 00 30 999 99.0 99.0  1.99 15.38  9.77 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 01 00 999 99.0 99.0  2.13 14.29 10.18 271 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 01 30 999 99.0 99.0  2.07 15.38 10.02 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 02 00 999 99.0 99.0  1.86 13.33  9.66 277 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 02 30 999 99.0 99.0  1.98 14.29  9.95 275 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 03 00 999 99.0 99.0  1.89 14.29 10.10 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 03 30 999 99.0 99.0  1.84 14.29  9.83 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 10 04 00 999 99.0 99.0  1.81 14.29 10.03 270 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 04 30 999 99.0 99.0  1.83 14.29 10.31 269 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 10 05 00 999 99.0 99.0  1.71 14.29  9.59 273 9999.0 999.0  11.1 999.0 99.0 99.00
2021 01 10 05 30 999 99.0 99.0  1.86 13.33  9.54 271 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 10 06 00 999 99.0 99.0  1.64 14.29  9.04 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 10 06 30 999 99.0 99.0  1.57 12.50  8.97 270 9999.0 999.0  11.0 999.0 99.0 99.00
2021 01 10 07 00 999 99.0 99.0  1.68 13.33  9.59 268 9999.0 999.0  11.0 999.0 99.0 99.00
